zipcode,num_households,agi_1_per,agi_2_per,agi_3_per,agi_4_per,agi_5_per,agi_6_per,mean_agi,state_avg_home_price,Real_estate_tax_rate,population,density,State
71006,5760,0.291666667,0.192708333,0.137152778,0.118055556,0.204861111,0.055555556,2.918402778,163100,0.55,13061,22.9,LA
71007,480,0.375,0.270833333,0.1875,0.083333333,0.083333333,0,2.229166667,163100,0.55,773,23.9,LA
71008,310,0.419354839,0.290322581,0.193548387,0,0.096774194,0,2.064516129,163100,0.55,743,1.9,LA
71016,740,0.378378378,0.256756757,0.162162162,0.081081081,0.121621622,0,2.310810811,163100,0.55,1824,6.4,LA
71018,580,0.482758621,0.25862069,0.103448276,0.086206897,0.068965517,0,2,163100,0.55,1363,7.4,LA
71019,3180,0.446540881,0.235849057,0.141509434,0.078616352,0.078616352,0.018867925,2.163522013,163100,0.55,8177,10.1,LA
71023,1470,0.401360544,0.258503401,0.149659864,0.088435374,0.088435374,0.013605442,2.244897959,163100,0.55,3422,28.9,LA
71024,530,0.433962264,0.264150943,0.113207547,0.075471698,0.113207547,0,2.169811321,163100,0.55,1748,9,LA
71027,900,0.444444444,0.233333333,0.122222222,0.077777778,0.122222222,0,2.2,163100,0.55,1537,9.7,LA
71028,660,0.5,0.257575758,0.106060606,0.060606061,0.075757576,0,1.954545455,163100,0.55,1205,5,LA
71029,110,0.454545455,0.272727273,0.272727273,0,0,0,1.818181818,163100,0.55,156,3.1,LA
71030,650,0.430769231,0.246153846,0.138461538,0.076923077,0.107692308,0,2.184615385,163100,0.55,1699,16.4,LA
71031,340,0.382352941,0.205882353,0.147058824,0.117647059,0.147058824,0,2.441176471,163100,0.55,1033,2.8,LA
71032,960,0.395833333,0.239583333,0.145833333,0.072916667,0.114583333,0.03125,2.364583333,163100,0.55,2273,6.9,LA
71033,1540,0.357142857,0.233766234,0.155844156,0.103896104,0.12987013,0.019480519,2.474025974,163100,0.55,3482,53.4,LA
71034,120,0.5,0.25,0.25,0,0,0,1.75,163100,0.55,342,36,LA
71037,8990,0.334816463,0.228031146,0.151279199,0.117908788,0.147942158,0.020022247,2.576195773,163100,0.55,18200,68.1,LA
71038,1400,0.464285714,0.242857143,0.114285714,0.078571429,0.078571429,0.021428571,2.128571429,163100,0.55,4376,7.2,LA
71039,790,0.405063291,0.240506329,0.139240506,0.088607595,0.126582278,0,2.291139241,163100,0.55,1350,16.2,LA
71040,2900,0.489655172,0.234482759,0.110344828,0.065517241,0.082758621,0.017241379,2.068965517,163100,0.55,9177,13.7,LA
71043,190,0.421052632,0.263157895,0.157894737,0.157894737,0,0,2.052631579,163100,0.55,402,15,LA
71044,240,0.333333333,0.25,0.208333333,0.125,0.083333333,0,2.375,163100,0.55,679,4.7,LA
71045,260,0.307692308,0.269230769,0.192307692,0.115384615,0.115384615,0,2.461538462,163100,0.55,642,5.4,LA
71046,570,0.421052632,0.245614035,0.122807018,0.070175439,0.140350877,0,2.263157895,163100,0.55,1135,5.8,LA
71047,4860,0.382716049,0.24691358,0.154320988,0.096707819,0.102880658,0.016460905,2.339506173,163100,0.55,11692,43.8,LA
71049,1250,0.432,0.248,0.136,0.08,0.104,0,2.176,163100,0.55,3503,15.3,LA
71051,900,0.388888889,0.244444444,0.144444444,0.1,0.1,0.022222222,2.344444444,163100,0.55,1707,9.9,LA
71052,4160,0.519230769,0.254807692,0.091346154,0.060096154,0.0625,0.012019231,1.927884615,163100,0.55,9090,12.2,LA
71055,8010,0.45443196,0.24968789,0.123595506,0.071161049,0.078651685,0.02247191,2.13732834,163100,0.55,19556,30.4,LA
71060,1130,0.389380531,0.247787611,0.168141593,0.097345133,0.097345133,0,2.265486726,163100,0.55,2389,17.6,LA
71061,660,0.484848485,0.212121212,0.136363636,0.090909091,0.075757576,0,2.060606061,163100,0.55,1786,35.9,LA
71063,310,0.483870968,0.193548387,0.161290323,0.064516129,0.096774194,0,2.096774194,163100,0.55,646,2.8,LA
71064,1390,0.489208633,0.258992806,0.100719424,0.071942446,0.079136691,0,1.992805755,163100,0.55,3459,7.4,LA
71065,400,0.45,0.2,0.125,0.125,0.1,0,2.225,163100,0.55,1342,8.3,LA
71067,1390,0.438848921,0.294964029,0.129496403,0.071942446,0.064748201,0,2.028776978,163100,0.55,3461,33.1,LA
71068,1300,0.461538462,0.261538462,0.123076923,0.069230769,0.084615385,0,2.053846154,163100,0.55,3553,9.7,LA
71069,230,0.47826087,0.260869565,0.173913043,0.086956522,0,0,1.869565217,163100,0.55,692,10,LA
71070,600,0.383333333,0.233333333,0.183333333,0.1,0.1,0,2.3,163100,0.55,1770,3.5,LA
71071,1000,0.39,0.23,0.14,0.11,0.11,0.02,2.38,163100,0.55,2578,21.6,LA
71072,600,0.366666667,0.233333333,0.15,0.116666667,0.133333333,0,2.416666667,163100,0.55,1367,6,LA
71073,920,0.456521739,0.25,0.108695652,0.086956522,0.097826087,0,2.119565217,163100,0.55,2599,31.2,LA
71075,2300,0.5,0.239130435,0.113043478,0.065217391,0.069565217,0.013043478,2.004347826,163100,0.55,6129,66.8,LA
71078,2700,0.325925926,0.203703704,0.140740741,0.111111111,0.192592593,0.025925926,2.718518519,163100,0.55,7266,46.1,LA
71079,100,0.3,0.4,0,0.3,0,0,2.3,163100,0.55,194,3.2,LA
71082,1850,0.481081081,0.254054054,0.124324324,0.07027027,0.059459459,0.010810811,2.005405405,163100,0.55,5095,26.1,LA
71101,2990,0.672240803,0.200668896,0.050167224,0.016722408,0.026755853,0.033444816,1.62541806,163100,0.55,6694,732,LA
71103,2820,0.705673759,0.219858156,0.04964539,0.014184397,0.010638298,0,1.404255319,163100,0.55,6720,794.9,LA
71104,6590,0.462822458,0.277693475,0.116843703,0.056145675,0.060698027,0.025796662,2.051593323,163100,0.55,14479,1445.6,LA
71105,10540,0.312144213,0.271347249,0.160341556,0.10341556,0.122390892,0.030360531,2.543643264,163100,0.55,21353,915,LA
71106,14860,0.434724092,0.179004038,0.084791386,0.061238223,0.125841184,0.114401077,2.607671602,163100,0.55,35923,413.9,LA
71107,12930,0.502706883,0.235112142,0.1129157,0.064965197,0.069605568,0.014694509,2.007733952,163100,0.55,33642,91.3,LA
71108,8410,0.653983353,0.244946492,0.065398335,0.022592152,0.013079667,0,1.495838288,163100,0.55,19128,920.7,LA
71109,8770,0.664766249,0.238312429,0.060433295,0.020524515,0.012542759,0.003420753,1.488027366,163100,0.55,21010,680.8,LA
71110,1650,0.478787879,0.296969697,0.096969697,0.066666667,0.060606061,0,1.933333333,163100,0.55,4884,32.3,LA
71111,17800,0.387640449,0.224719101,0.123033708,0.088202247,0.138764045,0.037640449,2.478651685,163100,0.55,43551,324.8,LA
71112,14300,0.384615385,0.272727273,0.146853147,0.08951049,0.095804196,0.01048951,2.270629371,163100,0.55,35061,283,LA
71115,7000,0.302857143,0.228571429,0.148571429,0.091428571,0.154285714,0.074285714,2.788571429,163100,0.55,15659,50.8,LA
71118,10980,0.402550091,0.292349727,0.14571949,0.08287796,0.070127505,0.006375228,2.144808743,163100,0.55,24481,723.8,LA
71119,5180,0.38996139,0.260617761,0.150579151,0.084942085,0.090733591,0.023166023,2.295366795,163100,0.55,11087,100.7,LA
71129,6360,0.441823899,0.275157233,0.13836478,0.067610063,0.066037736,0.011006289,2.073899371,163100,0.55,12993,114.5,LA
71201,9190,0.408052231,0.214363439,0.110990207,0.068552775,0.12078346,0.077257889,2.511425462,163100,0.55,20760,604.4,LA
71202,10410,0.703170029,0.20845341,0.053794428,0.019212296,0.015369837,0,1.435158501,163100,0.55,29709,97.2,LA
71203,14750,0.450847458,0.244745763,0.115932203,0.069830508,0.093559322,0.025084746,2.185762712,163100,0.55,39100,120.6,LA
71219,480,0.354166667,0.208333333,0.1875,0.104166667,0.145833333,0,2.479166667,163100,0.55,1364,8.2,LA
71220,8690,0.536248562,0.240506329,0.096662831,0.057537399,0.059838895,0.009205984,1.891829689,163100,0.55,22023,24.2,LA
71222,1230,0.479674797,0.243902439,0.12195122,0.06504065,0.073170732,0.016260163,2.056910569,163100,0.55,3318,9.2,LA
71223,180,0.555555556,0.277777778,0.166666667,0,0,0,1.611111111,163100,0.55,360,3.6,LA
71225,3310,0.341389728,0.217522659,0.13897281,0.114803625,0.148036254,0.039274924,2.628398792,163100,0.55,6766,46.7,LA
71226,670,0.417910448,0.23880597,0.134328358,0.074626866,0.134328358,0,2.268656716,163100,0.55,1951,4.2,LA
71227,1610,0.322981366,0.211180124,0.149068323,0.118012422,0.142857143,0.055900621,2.714285714,163100,0.55,3915,12.5,LA
71229,610,0.426229508,0.245901639,0.114754098,0.081967213,0.131147541,0,2.245901639,163100,0.55,1412,10.9,LA
71232,2590,0.486486486,0.243243243,0.111969112,0.061776062,0.077220077,0.019305019,2.057915058,163100,0.55,6709,8.5,LA
71234,1790,0.363128492,0.240223464,0.156424581,0.111731844,0.111731844,0.016759777,2.418994413,163100,0.55,3878,13,LA
71235,1810,0.364640884,0.248618785,0.149171271,0.08839779,0.121546961,0.027624309,2.436464088,163100,0.55,4796,10.2,LA
71237,440,0.522727273,0.272727273,0.090909091,0.045454545,0.068181818,0,1.863636364,163100,0.55,1950,9.4,LA
71238,1210,0.355371901,0.256198347,0.165289256,0.099173554,0.107438017,0.016528926,2.396694215,163100,0.55,3427,9.9,LA
71241,4060,0.428571429,0.248768473,0.128078818,0.081280788,0.093596059,0.019704433,2.221674877,163100,0.55,9996,19.8,LA
71243,100,0.4,0.3,0.3,0,0,0,1.9,163100,0.55,194,2.9,LA
71245,1200,0.575,0.233333333,0.1,0.05,0.041666667,0,1.75,163100,0.55,4922,259.3,LA
71251,3110,0.443729904,0.234726688,0.118971061,0.096463023,0.093247588,0.012861736,2.199356913,163100,0.55,9050,19.1,LA
71254,2230,0.632286996,0.210762332,0.071748879,0.02690583,0.040358744,0.01793722,1.686098655,163100,0.55,6505,9.9,LA
71256,260,0.5,0.269230769,0.115384615,0.115384615,0,0,1.846153846,163100,0.55,1121,5.5,LA
71259,700,0.414285714,0.257142857,0.128571429,0.071428571,0.128571429,0,2.242857143,163100,0.55,1499,6.9,LA
71260,1130,0.415929204,0.265486726,0.115044248,0.088495575,0.115044248,0,2.221238938,163100,0.55,2877,4.3,LA
71261,640,0.484375,0.25,0.125,0.046875,0.09375,0,2.015625,163100,0.55,1130,5.1,LA
71263,2890,0.418685121,0.23183391,0.124567474,0.089965398,0.117647059,0.017301038,2.307958478,163100,0.55,8095,15.4,LA
71264,390,0.358974359,0.205128205,0.153846154,0.128205128,0.153846154,0,2.512820513,163100,0.55,1109,3.5,LA
71266,590,0.457627119,0.254237288,0.13559322,0.06779661,0.084745763,0,2.06779661,163100,0.55,1241,5.8,LA
71268,1140,0.289473684,0.219298246,0.131578947,0.122807018,0.201754386,0.035087719,2.833333333,163100,0.55,2433,8.6,LA
71269,4740,0.478902954,0.238396624,0.111814346,0.071729958,0.078059072,0.021097046,2.094936709,163100,0.55,12706,15.2,LA
71270,11840,0.467060811,0.197635135,0.111486486,0.076013514,0.110641892,0.037162162,2.277027027,163100,0.55,31045,58.3,LA
71275,1070,0.429906542,0.261682243,0.130841121,0.08411215,0.074766355,0.018691589,2.168224299,163100,0.55,2226,9.3,LA
71276,110,0.454545455,0.363636364,0.181818182,0,0,0,1.727272727,163100,0.55,112,2.3,LA
71277,620,0.403225806,0.274193548,0.129032258,0.096774194,0.096774194,0,2.209677419,163100,0.55,1530,6.2,LA
71280,1830,0.349726776,0.207650273,0.147540984,0.087431694,0.18579235,0.021857923,2.617486339,163100,0.55,4745,21.9,LA
71282,3360,0.601190476,0.223214286,0.077380952,0.044642857,0.044642857,0.008928571,1.735119048,163100,0.55,10559,9.3,LA
71286,200,0.4,0.3,0.15,0.15,0,0,2.05,163100,0.55,456,2.6,LA
71291,14530,0.370956641,0.236063317,0.140399174,0.097728837,0.123881624,0.030970406,2.460426703,163100,0.55,31795,194.6,LA
71292,8810,0.467650397,0.240635641,0.115777526,0.077185017,0.082860386,0.015891033,2.114642452,163100,0.55,20463,55.1,LA
71295,5130,0.510721248,0.226120858,0.113060429,0.06042885,0.072124756,0.01754386,2.009746589,163100,0.55,13992,17.4,LA
71301,9100,0.531868132,0.243956044,0.09010989,0.043956044,0.056043956,0.034065934,1.950549451,163100,0.55,23293,707.9,LA
71302,6100,0.586885246,0.245901639,0.083606557,0.040983607,0.03442623,0.008196721,1.714754098,163100,0.55,13365,87.1,LA
71303,9520,0.378151261,0.243697479,0.131302521,0.079831933,0.12394958,0.043067227,2.456932773,163100,0.55,21809,122.8,LA
71322,2560,0.5,0.24609375,0.09375,0.0625,0.078125,0.01953125,2.03125,163100,0.55,6089,15.1,LA
71323,390,0.358974359,0.282051282,0.205128205,0.076923077,0.076923077,0,2.230769231,163100,0.55,1038,13.9,LA
71325,460,0.5,0.260869565,0.086956522,0.065217391,0.086956522,0,1.97826087,163100,0.55,1094,6,LA
71326,500,0.52,0.24,0.12,0.06,0.06,0,1.9,163100,0.55,1021,5.6,LA
71327,1500,0.513333333,0.233333333,0.1,0.073333333,0.066666667,0.013333333,1.986666667,163100,0.55,5792,50.1,LA
71328,3090,0.333333333,0.249190939,0.161812298,0.116504854,0.1197411,0.019417476,2.498381877,163100,0.55,6553,23.4,LA
71331,410,0.341463415,0.292682927,0.146341463,0.097560976,0.12195122,0,2.365853659,163100,0.55,1045,5.7,LA
71333,270,0.481481481,0.259259259,0.148148148,0.111111111,0,0,1.888888889,163100,0.55,580,6.8,LA
71334,3050,0.557377049,0.229508197,0.085245902,0.049180328,0.055737705,0.02295082,1.885245902,163100,0.55,10390,22.3,LA
71336,590,0.440677966,0.271186441,0.118644068,0.06779661,0.101694915,0,2.118644068,163100,0.55,1474,5.4,LA
71340,360,0.388888889,0.222222222,0.138888889,0.083333333,0.166666667,0,2.416666667,163100,0.55,1875,5.7,LA
71341,1310,0.419847328,0.27480916,0.145038168,0.083969466,0.076335878,0,2.122137405,163100,0.55,3714,46.1,LA
71342,2740,0.357664234,0.222627737,0.145985401,0.091240876,0.142335766,0.040145985,2.558394161,163100,0.55,7333,19.1,LA
71343,2770,0.451263538,0.23465704,0.122743682,0.072202166,0.101083032,0.018050542,2.19133574,163100,0.55,6833,5.7,LA
71346,1140,0.421052632,0.245614035,0.149122807,0.070175439,0.087719298,0.026315789,2.236842105,163100,0.55,2689,14.2,LA
71350,1730,0.497109827,0.248554913,0.104046243,0.069364162,0.069364162,0.011560694,2,163100,0.55,4038,45.8,LA
71351,4590,0.494553377,0.250544662,0.11328976,0.063180828,0.063180828,0.015250545,1.995642702,163100,0.55,10891,21.8,LA
71353,610,0.475409836,0.262295082,0.114754098,0.06557377,0.081967213,0,2.016393443,163100,0.55,1836,8.5,LA
71354,630,0.317460317,0.206349206,0.142857143,0.126984127,0.158730159,0.047619048,2.746031746,163100,0.55,1679,6.9,LA
71355,1090,0.394495413,0.247706422,0.146788991,0.100917431,0.110091743,0,2.28440367,163100,0.55,2639,7.5,LA
71356,220,0.5,0.272727273,0.090909091,0.136363636,0,0,1.863636364,163100,0.55,905,7.2,LA
71357,690,0.47826087,0.246376812,0.115942029,0.057971014,0.101449275,0,2.057971014,163100,0.55,1991,3,LA
71358,440,0.477272727,0.272727273,0.113636364,0.068181818,0.068181818,0,1.977272727,163100,0.55,852,4.8,LA
71360,14390,0.387769284,0.244614315,0.141070188,0.095205003,0.111188325,0.020152884,2.357887422,163100,0.55,37527,69.6,LA
71362,840,0.392857143,0.226190476,0.154761905,0.095238095,0.130952381,0,2.345238095,163100,0.55,1746,16.2,LA
71366,730,0.493150685,0.260273973,0.082191781,0.068493151,0.068493151,0.02739726,2.04109589,163100,0.55,1473,4.7,LA
71367,470,0.382978723,0.234042553,0.170212766,0.085106383,0.127659574,0,2.340425532,163100,0.55,1494,7.4,LA
71368,480,0.479166667,0.229166667,0.125,0.083333333,0.083333333,0,2.0625,163100,0.55,1364,6.8,LA
71369,1000,0.54,0.22,0.09,0.07,0.08,0,1.93,163100,0.55,2624,16.3,LA
71371,770,0.324675325,0.220779221,0.142857143,0.103896104,0.168831169,0.038961039,2.688311688,163100,0.55,2440,5.6,LA
71373,2860,0.444055944,0.255244755,0.129370629,0.08041958,0.076923077,0.013986014,2.132867133,163100,0.55,6252,10.4,LA
71375,360,0.694444444,0.166666667,0.083333333,0,0.055555556,0,1.555555556,163100,0.55,1202,3.3,LA
71378,890,0.528089888,0.247191011,0.08988764,0.06741573,0.06741573,0,1.898876404,163100,0.55,2275,19.7,LA
71403,1840,0.336956522,0.244565217,0.184782609,0.097826087,0.119565217,0.016304348,2.467391304,163100,0.55,4628,12.7,LA
71404,310,0.387096774,0.225806452,0.161290323,0.096774194,0.129032258,0,2.35483871,163100,0.55,734,3,LA
71405,2410,0.398340249,0.269709544,0.161825726,0.078838174,0.078838174,0.012448133,2.20746888,163100,0.55,6253,146.7,LA
71406,100,0.4,0.4,0,0.2,0,0,2,163100,0.55,139,10.5,LA
71407,430,0.372093023,0.209302326,0.186046512,0.093023256,0.139534884,0,2.418604651,163100,0.55,617,26.2,LA
71409,2740,0.383211679,0.244525547,0.138686131,0.091240876,0.109489051,0.032846715,2.397810219,163100,0.55,5396,19.8,LA
71411,1070,0.46728972,0.242990654,0.121495327,0.08411215,0.08411215,0,2.074766355,163100,0.55,3184,16.5,LA
71416,300,0.466666667,0.333333333,0.1,0.1,0,0,1.833333333,163100,0.55,880,4.8,LA
71417,1940,0.453608247,0.25257732,0.134020619,0.082474227,0.067010309,0.010309278,2.087628866,163100,0.55,5646,13.7,LA
71418,2370,0.426160338,0.23628692,0.135021097,0.075949367,0.097046414,0.029535865,2.270042194,163100,0.55,6589,7.1,LA
71419,810,0.37037037,0.222222222,0.135802469,0.098765432,0.172839506,0,2.481481481,163100,0.55,2156,6.7,LA
71422,570,0.368421053,0.263157895,0.175438596,0.087719298,0.105263158,0,2.298245614,163100,0.55,1709,4.1,LA
71423,2030,0.354679803,0.261083744,0.157635468,0.108374384,0.108374384,0.009852217,2.384236453,163100,0.55,4335,13.6,LA
71424,530,0.358490566,0.245283019,0.150943396,0.113207547,0.132075472,0,2.41509434,163100,0.55,917,8.2,LA
71427,120,0.5,0.25,0.25,0,0,0,1.75,163100,0.55,568,10.1,LA
71429,1140,0.333333333,0.236842105,0.166666667,0.096491228,0.131578947,0.035087719,2.561403509,163100,0.55,3228,5.1,LA
71430,1010,0.405940594,0.277227723,0.138613861,0.079207921,0.079207921,0.01980198,2.207920792,163100,0.55,2549,11.6,LA
71432,390,0.307692308,0.256410256,0.153846154,0.128205128,0.153846154,0,2.564102564,163100,0.55,1436,4.5,LA
71433,1680,0.416666667,0.267857143,0.130952381,0.095238095,0.089285714,0,2.172619048,163100,0.55,4208,10.5,LA
71435,1210,0.388429752,0.239669421,0.132231405,0.090909091,0.115702479,0.033057851,2.404958678,163100,0.55,3555,7.6,LA
71438,690,0.304347826,0.231884058,0.173913043,0.130434783,0.15942029,0,2.608695652,163100,0.55,2085,7.2,LA
71439,730,0.301369863,0.260273973,0.178082192,0.109589041,0.150684932,0,2.547945205,163100,0.55,1818,13.6,LA
71441,220,0.363636364,0.272727273,0.227272727,0,0.136363636,0,2.272727273,163100,0.55,501,4.4,LA
71446,8800,0.395454545,0.265909091,0.146590909,0.081818182,0.095454545,0.014772727,2.260227273,163100,0.55,22127,14.8,LA
71447,530,0.377358491,0.283018868,0.169811321,0.094339623,0.075471698,0,2.20754717,163100,0.55,1313,3.8,LA
71449,3490,0.415472779,0.217765043,0.137535817,0.085959885,0.106017192,0.037249284,2.361031519,163100,0.55,9024,15.9,LA
71450,360,0.361111111,0.25,0.166666667,0.083333333,0.138888889,0,2.388888889,163100,0.55,1212,6.5,LA
71454,870,0.379310345,0.252873563,0.137931034,0.08045977,0.149425287,0,2.367816092,163100,0.55,1800,9.2,LA
71456,520,0.403846154,0.25,0.134615385,0.057692308,0.115384615,0.038461538,2.346153846,163100,0.55,1523,12.7,LA
71457,10230,0.469208211,0.241446725,0.107526882,0.068426197,0.088954057,0.024437928,2.139784946,163100,0.55,27353,40.6,LA
71459,4340,0.377880184,0.426267281,0.124423963,0.048387097,0.023041475,0,1.912442396,163100,0.55,11658,494.5,LA
71461,1210,0.404958678,0.32231405,0.148760331,0.074380165,0.049586777,0,2.041322314,163100,0.55,2352,533.2,LA
71462,550,0.381818182,0.254545455,0.145454545,0.090909091,0.127272727,0,2.327272727,163100,0.55,1849,13.4,LA
71463,3030,0.452145215,0.250825083,0.128712871,0.075907591,0.079207921,0.01320132,2.118811881,163100,0.55,10652,17.5,LA
71465,1110,0.396396396,0.234234234,0.126126126,0.099099099,0.117117117,0.027027027,2.387387387,163100,0.55,3142,5.3,LA
71466,230,0.347826087,0.304347826,0.130434783,0.130434783,0.086956522,0,2.304347826,163100,0.55,660,26.8,LA
71467,2150,0.358139535,0.260465116,0.176744186,0.097674419,0.093023256,0.013953488,2.348837209,163100,0.55,8018,17.2,LA
71468,360,0.361111111,0.25,0.166666667,0.111111111,0.111111111,0,2.361111111,163100,0.55,852,1.9,LA
71469,1070,0.364485981,0.252336449,0.168224299,0.093457944,0.102803738,0.018691589,2.373831776,163100,0.55,2326,4.6,LA
71472,140,0.285714286,0.285714286,0.285714286,0,0.142857143,0,2.428571429,163100,0.55,497,5.6,LA
71473,170,0.411764706,0.294117647,0.117647059,0.176470588,0,0,2.058823529,163100,0.55,423,1.5,LA
71479,260,0.384615385,0.269230769,0.115384615,0.076923077,0.153846154,0,2.346153846,163100,0.55,684,3,LA
71483,3490,0.449856734,0.255014327,0.12034384,0.071633238,0.088825215,0.014326648,2.137535817,163100,0.55,10280,11.9,LA
71485,1060,0.283018868,0.179245283,0.141509434,0.122641509,0.20754717,0.066037736,2.990566038,163100,0.55,2142,11.2,LA
71486,1690,0.420118343,0.26035503,0.142011834,0.071005917,0.082840237,0.023668639,2.207100592,163100,0.55,5344,18.8,LA
1001,8950,0.324022346,0.241340782,0.175418994,0.106145251,0.135195531,0.017877095,2.540782123,381600,1.23,17621,562.8,MA
1002,9670,0.356773526,0.184074457,0.113753878,0.085832472,0.176835574,0.082730093,2.790072389,381600,1.23,30066,203.7,MA
1005,2300,0.304347826,0.230434783,0.165217391,0.126086957,0.152173913,0.02173913,2.656521739,381600,1.23,4991,44.3,MA
1007,7490,0.29506008,0.189586115,0.144192256,0.11481976,0.214953271,0.041388518,2.889185581,381600,1.23,14967,107.5,MA
1008,620,0.290322581,0.193548387,0.177419355,0.14516129,0.193548387,0,2.758064516,381600,1.23,1197,9.1,MA
1010,1820,0.291208791,0.192307692,0.164835165,0.10989011,0.197802198,0.043956044,2.862637363,381600,1.23,3739,40.1,MA
1011,620,0.338709677,0.225806452,0.193548387,0.112903226,0.129032258,0,2.467741935,381600,1.23,1448,16.7,MA
1012,360,0.305555556,0.25,0.166666667,0.111111111,0.166666667,0,2.583333333,381600,1.23,560,19.5,MA
1013,10500,0.416190476,0.292380952,0.14952381,0.076190476,0.06,0.005714286,2.088571429,381600,1.23,23065,1589.6,MA
1020,15120,0.361772487,0.279100529,0.160714286,0.099206349,0.091931217,0.007275132,2.302248677,381600,1.23,30097,914.6,MA
1022,1160,0.301724138,0.318965517,0.215517241,0.094827586,0.068965517,0,2.310344828,381600,1.23,2499,198.3,MA
1026,520,0.326923077,0.269230769,0.153846154,0.076923077,0.173076923,0,2.5,381600,1.23,954,15.2,MA
1027,9770,0.307062436,0.263050154,0.16171955,0.110542477,0.136131013,0.021494371,2.57011259,381600,1.23,17848,168.4,MA
1028,8120,0.293103448,0.169950739,0.14408867,0.11453202,0.210591133,0.06773399,2.982758621,381600,1.23,16200,469.2,MA
1030,6040,0.321192053,0.205298013,0.145695364,0.11589404,0.183774834,0.028145695,2.720198675,381600,1.23,11123,381.2,MA
1031,520,0.346153846,0.307692308,0.153846154,0.096153846,0.096153846,0,2.288461538,381600,1.23,1197,62.2,MA
1032,270,0.296296296,0.259259259,0.185185185,0.111111111,0.148148148,0,2.555555556,381600,1.23,533,18.7,MA
1033,3310,0.3081571,0.211480363,0.163141994,0.114803625,0.172205438,0.03021148,2.722054381,381600,1.23,6333,86.4,MA
1034,1020,0.294117647,0.205882353,0.147058824,0.12745098,0.18627451,0.039215686,2.823529412,381600,1.23,2179,10.9,MA
1035,2760,0.333333333,0.224637681,0.137681159,0.097826087,0.15942029,0.047101449,2.666666667,381600,1.23,5310,87.8,MA
1036,2670,0.280898876,0.202247191,0.142322097,0.116104869,0.209737828,0.048689139,2.917602996,381600,1.23,5191,101.3,MA
1038,1340,0.268656716,0.231343284,0.164179104,0.111940299,0.186567164,0.037313433,2.828358209,381600,1.23,2867,98.4,MA
1039,740,0.297297297,0.243243243,0.162162162,0.108108108,0.148648649,0.040540541,2.689189189,381600,1.23,1042,39,MA
1040,16530,0.451300665,0.272232305,0.128856624,0.064730792,0.070780399,0.012099214,2.067755596,381600,1.23,40376,727.5,MA
1050,1270,0.330708661,0.236220472,0.157480315,0.11023622,0.149606299,0.015748031,2.559055118,381600,1.23,2422,25.5,MA
1053,880,0.295454545,0.238636364,0.159090909,0.102272727,0.159090909,0.045454545,2.727272727,381600,1.23,1702,126.8,MA
1054,960,0.291666667,0.197916667,0.125,0.09375,0.208333333,0.083333333,2.979166667,381600,1.23,1983,31.4,MA
1056,10350,0.323671498,0.231884058,0.163285024,0.110144928,0.147826087,0.023188406,2.596135266,381600,1.23,21336,299.6,MA
1057,4210,0.299287411,0.232779097,0.156769596,0.114014252,0.168646081,0.028503563,2.705463183,381600,1.23,8745,73.3,MA
1060,7550,0.344370861,0.247682119,0.143046358,0.078145695,0.125827815,0.060927152,2.57615894,381600,1.23,15779,540.2,MA
1062,5680,0.309859155,0.209507042,0.151408451,0.102112676,0.169014085,0.058098592,2.785211268,381600,1.23,10495,237.2,MA
1068,960,0.270833333,0.208333333,0.177083333,0.125,0.177083333,0.041666667,2.854166667,381600,1.23,1840,35.3,MA
1069,4130,0.336561743,0.256658596,0.159806295,0.101694915,0.12590799,0.01937046,2.481840194,381600,1.23,8698,116.4,MA
1070,330,0.393939394,0.272727273,0.151515152,0.060606061,0.121212121,0,2.242424242,381600,1.23,604,11.8,MA
1071,760,0.302631579,0.197368421,0.197368421,0.144736842,0.157894737,0,2.657894737,381600,1.23,1270,39.6,MA
1072,730,0.315068493,0.191780822,0.164383562,0.109589041,0.191780822,0.02739726,2.753424658,381600,1.23,1536,28.4,MA
1073,3220,0.285714286,0.180124224,0.139751553,0.118012422,0.223602484,0.052795031,2.972049689,381600,1.23,6140,79.4,MA
1075,8500,0.292941176,0.22,0.168235294,0.115294118,0.162352941,0.041176471,2.757647059,381600,1.23,17763,382,MA
1077,4940,0.29757085,0.214574899,0.141700405,0.107287449,0.186234818,0.052631579,2.827935223,381600,1.23,9727,119,MA
1080,1180,0.36440678,0.305084746,0.177966102,0.084745763,0.06779661,0,2.186440678,381600,1.23,2802,521.9,MA
1081,840,0.297619048,0.273809524,0.19047619,0.095238095,0.142857143,0,2.511904762,381600,1.23,1941,45.2,MA
1082,5000,0.354,0.26,0.156,0.108,0.11,0.012,2.396,381600,1.23,10586,86.4,MA
1085,19140,0.34169279,0.231452456,0.147857889,0.099791014,0.149947753,0.029258098,2.57262278,381600,1.23,41942,265.9,MA
1088,330,0.303030303,0.303030303,0.151515152,0.090909091,0.151515152,0,2.484848485,381600,1.23,416,49.8,MA
1089,14120,0.355524079,0.261331445,0.150141643,0.092067989,0.117563739,0.023371105,2.424929178,381600,1.23,28666,655.3,MA
1095,7280,0.282967033,0.15521978,0.134615385,0.100274725,0.23489011,0.092032967,3.125,381600,1.23,14690,245.8,MA
1096,1290,0.286821705,0.209302326,0.147286822,0.124031008,0.186046512,0.046511628,2.852713178,381600,1.23,2695,27,MA
